date,price,volume
2026-06-03 00:00:00+00:00,64014.3671875,47411556213
2026-06-04 00:00:00+00:00,63801.57421875,63800151780
2026-06-05 00:00:00+00:00,60922.66796875,71465606706
2026-06-06 00:00:00+00:00,60867.4140625,30898464957
2026-06-07 00:00:00+00:00,63239.51953125,36006496194
2026-06-08 00:00:00+00:00,63090.58984375,34133252457
2026-06-09 00:00:00+00:00,61643.78125,40144449754
2026-06-10 00:00:00+00:00,61449.2890625,27493506779
2026-06-11 00:00:00+00:00,63561.0546875,29316677897
2026-06-12 00:00:00+00:00,63543.19921875,26881868307
2026-06-13 00:00:00+00:00,64421.32421875,16956245530
2026-06-14 00:00:00+00:00,65710.3984375,21572226975
2026-06-15 00:00:00+00:00,66289.5,32927321950
2026-06-16 00:00:00+00:00,65600.640625,25063963967
2026-06-17 00:00:00+00:00,64418.4453125,31288885189
2026-06-18 00:00:00+00:00,62896.47265625,30432454936
2026-06-19 00:00:00+00:00,63540.8359375,22361931660
2026-06-20 00:00:00+00:00,64239.67578125,17486384117
2026-06-21 00:00:00+00:00,63237.5390625,15739619591
2026-06-22 00:00:00+00:00,63952.10546875,26561496819
2026-06-23 00:00:00+00:00,62668.01953125,29608942370
2026-06-24 00:00:00+00:00,60995.1328125,42644106535
2026-06-25 00:00:00+00:00,59721.67578125,40625024718
2026-06-26 00:00:00+00:00,60016.4296875,41502864671
2026-06-27 00:00:00+00:00,59940.09765625,15099836554
2026-06-28 00:00:00+00:00,59532.33984375,16282230874
2026-06-29 00:00:00+00:00,60138.37890625,30829983083
2026-06-30 00:00:00+00:00,58558.859375,32747419391
2026-07-01 00:00:00+00:00,60003.7578125,37904450118
2026-07-02 00:00:00+00:00,61485.30078125,40109297349
2026-07-03 00:00:00+00:00,62544.19921875,26131813598
2026-07-04 00:00:00+00:00,63088.3046875,18608397613
2026-07-05 00:00:00+00:00,63547.8828125,18267466154
2026-07-06 00:00:00+00:00,63995.015625,36552222303
2026-07-07 00:00:00+00:00,63297.39453125,31026493556
2026-07-08 00:00:00+00:00,62257.57421875,27349235354
2026-07-09 00:00:00+00:00,63193.1484375,26546256117
2026-07-10 00:00:00+00:00,64127.140625,27450201269
2026-07-11 00:00:00+00:00,63802.02734375,13954689047
2026-07-12 00:00:00+00:00,63758.21875,19043437787
2026-07-13 00:00:00+00:00,62239.12109375,37650044790
2026-07-14 00:00:00+00:00,64956.11328125,29841287318
2026-07-15 00:00:00+00:00,64712.375,27029791676
2026-07-16 00:00:00+00:00,63789.28125,27232426674
2026-07-17 00:00:00+00:00,63899.4609375,27280236800
2026-07-18 00:00:00+00:00,64796.6015625,14162542470
2026-07-19 00:00:00+00:00,64690.8046875,15000653941
2026-07-20 00:00:00+00:00,65230.02734375,30988932408
2026-07-21 00:00:00+00:00,66505.125,29554470321
2026-07-22 00:00:00+00:00,66100.796875,28142272410
2026-07-23 00:00:00+00:00,65044.8125,24364433538
2026-07-24 00:00:00+00:00,64098.49609375,25917559237
2026-07-25 00:00:00+00:00,64311.8125,13817493398
2026-07-26 00:00:00+00:00,65340.30078125,14301494281
2026-07-27 00:00:00+00:00,63724.8984375,26183821002
2026-07-28 00:00:00+00:00,63871.36328125,24128738898
2026-07-29 00:00:00+00:00,63908.16796875,28611167472
2026-07-30 00:00:00+00:00,64725.30859375,26250039650
2026-07-31 00:00:00+00:00,62813.74609375,30439749629
2026-08-01 00:00:00+00:00,62763.3203125,13553286543
2026-08-02 00:00:00+00:00,63482.0,15901776708
2026-08-03 00:00:00+00:00,63460.8984375,26038889824
2026-08-04 00:00:00+00:00,64055.953125,23662357784
2026-08-05 00:00:00+00:00,64597.5,23568584891
2026-08-06 00:00:00+00:00,64262.11328125,18529402711
2026-08-07 00:00:00+00:00,64880.19140625,22165720102
2026-08-08 00:00:00+00:00,64904.6875,12350094271
2026-08-09 00:00:00+00:00,64844.88671875,13234538380
2026-08-10 00:00:00+00:00,63910.5859375,22384770392
2026-08-11 00:00:00+00:00,63551.875,20824820662
2026-08-12 00:00:00+00:00,63402.43359375,23063864553
2026-08-13 00:00:00+00:00,63402.171875,18765583756
2026-08-14 00:00:00+00:00,62975.59375,20280053024
2026-08-15 00:00:00+00:00,63024.3203125,10033057106
2026-08-16 00:00:00+00:00,62818.65234375,9078986635
2026-08-17 00:00:00+00:00,64506.25390625,21555405073
2026-08-18 00:00:00+00:00,64680.7109375,18728001793
2026-08-19 00:00:00+00:00,69266.1875,46228098443
2026-08-20 00:00:00+00:00,73032.7578125,55444322363
2026-08-21 00:00:00+00:00,78335.1875,74478039014
2026-08-22 00:00:00+00:00,77083.4140625,42131959963
2026-08-23 00:00:00+00:00,77755.265625,31158396908
2026-08-24 00:00:00+00:00,78964.484375,55502180329
2026-08-25 00:00:00+00:00,78564.9765625,46728068401
2026-08-26 00:00:00+00:00,79027.421875,29329039002
2026-08-27 00:00:00+00:00,80257.5390625,34033075972
2026-08-28 00:00:00+00:00,77830.2890625,39362871737
2026-08-29 00:00:00+00:00,78245.8125,14053131399
2026-08-30 00:00:00+00:00,77667.5703125,19314839672
2026-08-31 00:00:00+00:00,78548.6328125,30608386987
2026-09-01 00:00:00+00:00,77403.625,30608796575
2026-09-02 00:00:00+00:00,77300.4765625,26525296646
2026-09-03 00:00:00+00:00,81271.7421875,40504199354
2026-09-04 00:00:00+00:00,79671.96875,37501874897
2026-09-05 00:00:00+00:00,79823.8671875,18559708494
2026-09-06 00:00:00+00:00,80350.046875,19391863269
2026-09-07 00:00:00+00:00,79115.8515625,23414434445
2026-09-08 00:00:00+00:00,78438.578125,34680168667
2026-09-09 00:00:00+00:00,78259.5234375,29192409298
2026-09-10 00:00:00+00:00,76568.125,30120111719
2026-09-11 00:00:00+00:00,77173.796875,37410998193
2026-09-12 00:00:00+00:00,77270.46875,12664765797
2026-09-13 00:00:00+00:00,76838.15625,13607872549
2026-09-14 00:00:00+00:00,78163.3828125,29909358382
